Name,Isin,YahooTicker,Market,Net_Income_2021,FCF_2021,Op_Margin_2021,ROE_2021,Debt_Equity_2021,PER_2021,ROIC_2021,Net_Margin_2021,EPS_2021,Perf_2021,Price_per_share_2021,Net_Income_2022,FCF_2022,Op_Margin_2022,ROE_2022,Debt_Equity_2022,PER_2022,ROIC_2022,Net_Margin_2022,EPS_2022,Perf_2022,Price_per_share_2022,Net_Income_2023,FCF_2023,Op_Margin_2023,ROE_2023,Debt_Equity_2023,PER_2023,ROIC_2023,Net_Margin_2023,EPS_2023,Perf_2023,Price_per_share_2023,Net_Income_2024,FCF_2024,Op_Margin_2024,ROE_2024,Debt_Equity_2024,PER_2024,ROIC_2024,Net_Margin_2024,EPS_2024,Perf_2024,Price_per_share_2024,Price_per_share_2025
INTERPUMP GROUP,IT0001078911,IP.MI,Trading After Hours,195882000.0,148219000.0,0.18,0.15,0.63,27.33,0.09665445063,0.1221015362,1.813,0.5809375839,60.9025,266497000.0,71307000.0,0.18,0.17,0.58,16.28,0.1167147658,0.1282490938,2.519,-0.3377572862,41.83425,274269000.0,164231000.0,0.19,0.15,0.46,18.18,0.1210405388,0.1224393861,2.565,0.1032574651,45.49475,227051000.0,218848000.0,0.16,0.11,0.4,0.45,0.09520337278,0.1092432204,92.119,-0.06691178552,43.7835,45.39
EVISO,IT0005430936,EVISO.MI,Euronext Growth Milan,1326937.0,-284964.0,0.03,0.07,0.23,44.65,0.06585352675,0.01752616743,0.054003,0.06740296929,2.472,-1103131.0,5240106.0,0.01,-0.06,0.43,-53.56,0.07904159401,-0.005300903473,-0.044731,0.03252044132,2.42275,-1245272.0,-1464335.0,0.0,-0.07,0.63,-46.48,-0.00737436244,-0.005537740058,-0.050679,0.105882287,2.7085000000000004,4883771.0,5701469.0,0.04,0.24,0.43,23.53,0.1844697319,0.02177762034,0.203363,1.529917121,6.455,7.237500000000001
IREN,IT0003027817,IRE.MI,Euronext Milan,303172000.0,192697000.0,0.1,0.12,0.17,8.1,0.1244480046,0.06214479188,0.24,0.2772976612,2.10775,226017000.0,185492000.0,0.06,0.08,0.04,9.03,0.1097527961,0.0293554267,0.18,-0.4227460022,1.2625,254752000.0,-186310000.0,0.07,0.09,0.23,7.95,0.1066666649,0.04009718316,0.19862,0.3915176541,1.82675,268471000.0,252958000.0,0.09,0.09,0.21,8.43,0.116308613,0.04512691783,0.20924,0.04410574159,1.8329999999999995,2.566
HAPAG-LLOYD,DE000HLAG475,HLAG.DE,Euronext Global Equity Market,9074700000.0,9153000000.0,0.42,0.56,0.34,2.07,0.4851777729,0.4074213752,51.63,2.023040423,154.4675,17030100000.0,18062700000.0,0.5,0.61,0.19,1.8,0.5629803186,0.4930158905,96.89,-0.3287214211,126.7655,2934300000.0,3261400000.0,0.14,0.16,0.27,9.61,0.1480101298,0.1636576592,16.7,-0.04002134101,115.441,2385500000.0,2198500000.0,0.13,0.12,0.32,10.43,0.113878272,0.1248181752,13.57,0.1627825323,146.2,117.775
VINCI,FR0000125486,DG.PA,Trading After Hours,2597000000.0,5743000000.0,0.09,0.11,1.39,16.83,0.04985959894,0.05170217002,4.51,0.1565787732,76.10975,4259000000.0,5886000000.0,0.1,0.16,1.2,10.76,0.09111143075,0.06812873916,7.47,0.04219378035,84.07125,4702000000.0,7208000000.0,0.11,0.17,1.12,11.78,0.1039656636,0.06728196323,8.18,0.2428960471,105.93725,4863000000.0,7662000000.0,0.12,0.16,1.21,12.18,0.0987453723,0.06682882586,8.43,-0.08827520348,95.89075,120.4875
GBL,BE0003797140,GBLB.BR,Trading After Hours,278800000.0,587600000.0,0.11,0.01,0.43,42.34,0.01761488272,0.04294979434,1.83,0.2050306229,81.36425,-584700000.0,184000000.0,0.05,-0.04,0.83,-17.55,0.002922643709,-0.09616301827,-4.07,-0.2251962076,64.974,1723200000.0,465600000.0,0.13,0.11,0.57,5.56,0.02643748924,0.2633614036,11.87,-0.02266771544,64.7465,132300000.0,746900000.0,0.06,0.01,0.59,65.54,0.01906340655,0.02162860272,0.96,-0.03598088463,60.789,74.3125
NOKIAN RENKAAT,FI0009005318,TYRES.HE,Trading After Hours,206200000.0,276900000.0,0.16,0.13,0.18,17.04,0.1208204244,0.1202963654,1.49,0.2014224299,26.70025,-175500000.0,-129500000.0,0.04,-0.12,0.28,-9.38,0.008099066847,-0.1299518697,-1.27,-0.6989492037,8.1765,-325500000.0,-169800000.0,0.03,-0.24,0.47,-3.1,0.01864259871,-0.2773517382,-2.36,-0.1129186577,7.36025,-22800000.0,-272700000.0,0.0,-0.02,0.62,-45.06,0.002247855664,-0.01767715925,-0.17,-0.0635462001,7.12475,8.751249999999999
VALSOIA,IT0001018362,VLS.MI,Euronext Milan,7364511.0,9192157.0,0.1,0.09,0.2,17.93,0.08044012111,0.08097029324,0.683,0.06347613633,11.93425,7975653.0,5796438.0,0.08,0.1,0.15,13.24,0.08814543738,0.07871712779,0.727,-0.2756782565,8.70825,7138809.0,4634254.0,0.07,0.08,0.11,12.91,0.07848474141,0.06327725847,0.659,-0.0101411823,8.538499999999999,8275146.0,3986527.0,0.08,0.09,0.08,12.17,0.08730887717,0.0708784797,0.761,0.1122010489,9.72525,10.6
ENVIPCO,NL0015000GX8,ENVI.AS,Euronext Amsterdam,586000.0,-3771000.0,-0.03,0.02,0.26,203.87,0.03732463599,0.01524295079,0.01,1.698276038,3.0875000000000004,-4182000.0,-10169000.0,-0.08,-0.15,0.59,-29.61,-0.05907745437,-0.07418445,-0.09,-0.02848106017,2.9675,603000.0,-4972000.0,0.02,0.01,0.47,273.77,0.0233807804,0.006882775939,0.01,0.0645161464,3.3049999999999997,-2967000.0,-12886000.0,0.03,-0.05,0.51,-101.64,0.02114992185,-0.02602311997,-0.05,0.6820987016,5.4375,5.1899999999999995
HEIJMANS KON,NL0009269109,HEIJM.AS,Euronext Amsterdam,50299000.0,83249000.0,0.05,0.19,0.32,4.48,0.1996467532,0.02876720633,2.24,0.6937591156,11.0205,59580000.0,85457000.0,0.03,0.19,0.26,3.81,0.1901251136,0.03287702074,2.56,-0.2860821943,8.4835,59700000.0,39300000.0,0.03,0.16,0.46,4.24,0.1400746336,0.02819628772,2.39,0.2579607087,11.1915,90000000.0,218800000.0,0.04,0.19,0.25,6.11,0.2135121028,0.03482702577,3.31,1.711965455,29.893,63.0125
HEINEKEN,NL0000009165,HEIA.AS,EuroTLX,3324000000.0,2584000000.0,0.14,0.19,0.97,14.91,0.1187649003,0.151497197,5.77,0.09742215213,88.80975000000001,2682000000.0,2485000000.0,0.15,0.14,0.84,18.23,0.09784398733,0.09338765277,4.65,-0.1206788888,83.1675,2304000000.0,1753000000.0,0.1,0.11,0.91,21.41,0.08217416928,0.0758843291,4.09,0.06567300753,86.44149999999999,978000000.0,3038000000.0,0.12,0.05,0.87,46.91,0.04450945242,0.0327956809,1.74,-0.2303915527,67.57225,69.675
Wartsila OYJ Abp,FI0009003727,WRT1V.HE,Euronext Global Equity Market,194000000.0,589000000.0,0.07,0.08,0.42,29.82,0.06792387664,0.04060276266,0.33,0.5605750637,10.947,-64000000.0,-218000000.0,0.02,-0.03,0.44,-71.53,0.0002660517914,-0.01095515235,-0.11,-0.3570506005,7.54225,258000000.0,674000000.0,0.08,0.12,0.39,22.52,0.111271541,0.04289276808,0.44,0.6798920181,12.606,503000000.0,1038000000.0,0.11,0.2,0.3,19.68,0.182490422,0.07799658862,0.85,0.3457000166,17.043,29.5025
NEMETSCHEK,DE0006452907,NEM.DE,Trading After Hours,134618000.0,204436000.0,0.25,0.26,0.37,62.32,0.2125414861,0.1975403209,1.17,0.9253554796,107.10975,161899000.0,194756000.0,0.24,0.25,0.23,45.28,0.2306561047,0.2019161575,1.4,-0.5542253846,46.823,161256000.0,240202000.0,0.24,0.22,0.1,45.23,0.2211262751,0.1893647329,1.4,0.6716072165,77.69999999999999,175422000.0,293078000.0,0.24,0.19,0.63,58.95,0.1364009689,0.1762034624,1.52,0.2350918942,95.3495,94.05
ODFJELL SER. A,NO0003399909,ODF.OL,Oslo Børs,-33206000.0,118249000.0,0.06,-0.06,2.53,-46.16,0.02012725527,-0.03197905943,-0.42,0.267924446,21.204749999999997,141609000.0,251310000.0,0.16,0.2,1.69,20.54,0.1340373253,0.108136032,1.79,1.857791625,58.15950000000001,203304000.0,242019000.0,0.24,0.25,1.34,28.52,0.1821784546,0.1702744942,2.57,0.5363602841,89.0095,277813000.0,328453000.0,0.28,0.3,1.19,34.84,0.218365679,0.2224987086,3.51,0.1474448422,97.58525,126.85
TENARIS,LU2598331598,TEN.MI,Trading After Hours,1100191000.0,-125518000.0,0.12,0.09,0.04,7.95,0.08732739724,0.1687097189,0.93,0.4501465416,7.69325,2553280000.0,769870000.0,0.26,0.18,0.06,5.46,0.1766845188,0.2170690207,2.16,0.7508124015,13.884,3918065000.0,3775628000.0,0.29,0.23,0.04,3.89,0.2323557401,0.2635080968,3.354827,-0.02492932438,14.36125,2036445000.0,2161871000.0,0.2,0.12,0.04,7.93,0.1248630477,0.1626042584,1.81,0.1839542611,17.18525,17.1
Volvo Car AB,SE0021628898,VOLCAR-B.ST,Euronext Global Equity Market,12546000000.0,6528000000.0,0.07,0.14,0.36,15.38,0.130581141,0.04448226347,4.72,0.1812883474,76.82,15577000000.0,1487000000.0,0.05,0.14,0.3,12.43,0.125238531,0.04718229869,5.23,-0.4295689566,47.9375,13053000000.0,3702000000.0,0.07,0.1,0.28,9.91,0.09463354219,0.03268618706,4.38,-0.3442094588,33.06,15401000000.0,2339000000.0,0.07,0.11,0.27,5.91,0.1036773595,0.03847998921,5.17,-0.272672167,24.615,32.080000000000005
BARCO,BE0974362940,BAR.BR,Trading After Hours,8881000.0,80867000.0,0.02,0.01,0.06,177.68,0.01574105365,0.01104206453,0.1,0.0690510955,16.791999999999998,75219000.0,6582000.0,0.08,0.1,0.06,23.25,0.09563167317,0.0710759139,0.83,0.2121377295,20.8975,80168000.0,39972000.0,0.09,0.1,0.06,22.67,0.09846792778,0.07634051557,0.88,-0.2915165868,14.9205,62957000.0,100575000.0,0.06,0.08,0.13,17.31,0.07117323347,0.06650925955,0.7,-0.3414328196,9.96325,12.0325
ROSETTI MARINO,IT0001017851,YRM.MI,Euronext Growth Milan,-54727000.0,-22284000.0,-0.35,-0.48,0.92,-2.37,-0.2493867214,-0.3147581526,-14.401842,0.04545453488,34.301,4644000.0,-27321000.0,0.08,0.04,0.74,26.38,0.05893987577,0.015290097,1.222105,-0.09782595398,30.945,7043000.0,12249000.0,0.03,0.06,0.54,18.44,0.06169027629,0.02085406007,1.853421,0.4990559154,43.8765,29795000.0,120110000.0,0.09,0.2,0.38,5.53,0.1627460827,0.05123068855,7.840789,0.01404344467,45.408,277.0
SOL,IT0001206769,SOL.MI,Euronext Milan,89549000.0,44812000.0,0.11,0.13,0.54,17.1,0.09583198361,0.08046390136,0.987,0.4982746595,19.78825,133693000.0,49225000.0,0.08,0.16,0.54,11.38,0.1184906793,0.09693609351,1.474,-0.1426610271,17.59825,145733000.0,65104000.0,0.13,0.16,0.57,15.33,0.115767523,0.09799574484,1.607,0.5738695481,26.89025,147698000.0,47434000.0,0.13,0.14,0.56,20.01,0.1093276425,0.09171259603,1.628,0.3716497574,35.998999999999995,48.962500000000006
DIGITAL VALUE,IT0005347429,DGV.MI,Euronext Milan,30129000.0,-12002000.0,0.08,0.24,0.73,22.39,0.1523639695,0.05419742693,3.023035,1.886075657,108.70825,33949000.0,19136000.0,0.07,0.22,0.5,20.51,0.1618874974,0.04807428156,3.41,-0.4107773966,65.74975,38370000.0,18899000.0,0.07,0.2,0.54,15.3,0.1685490372,0.04532878431,3.85,-0.05836298622,56.17675,35266000.0,-25462000.0,0.07,0.16,0.45,13.59,0.1317943416,0.04328869358,3.46,-0.5896786912,23.05,28.262500000000003
REPLY,IT0005282865,REY.MI,Euronext Milan,150672000.0,170456000.0,0.14,0.19,0.21,33.31,0.1818434288,0.1003520634,4.03,0.853345501,169.9425,191016000.0,142802000.0,0.15,0.2,0.25,24.07,0.1785859156,0.09997874975,5.13,-0.3830264377,106.5875,186699000.0,220529000.0,0.13,0.17,0.19,20.43,0.162483895,0.08814943274,5.008257,0.1263458066,114.271,211139000.0,301060000.0,0.16,0.16,0.14,23.5,0.1608176192,0.09196197807,5.663868,0.3264343367,154.65724999999998,115.625
DEUTSCHE BOERSE,DE0005810055,DB1.DE,EuroTLX,1209700000.0,702500000.0,0.38,0.17,0.88,19.82,0.1009654474,0.2772379337,6.58,0.07098633629,132.96425,1494400000.0,2158400000.0,0.41,0.18,0.63,18.76,0.1217672283,0.2859931487,8.12,0.1182605652,156.5435,1724000000.0,2281200000.0,0.42,0.18,0.9,17.25,0.1049416906,0.2828037598,9.34,0.1773720434,175.797,1948500000.0,2050100000.0,0.41,0.18,0.89,18.16,0.1103310884,0.2774297349,10.58,0.235345709,220.05825,221.875
LEONARDO,IT0003856405,LDO.MI,Euronext Milan,586000000.0,127000000.0,0.06,0.09,0.73,6.22,0.06571925175,0.04145737531,1.019,0.08061747652,5.859,927000000.0,390000000.0,0.06,0.13,0.64,4.99,0.09281860758,0.06300550534,1.611,0.280214309,7.602250000000001,658000000.0,404000000.0,0.07,0.08,0.63,10.09,0.06757873178,0.0430318488,1.144,0.8234213619,14.23775,1074000000.0,646000000.0,0.07,0.12,0.52,11.42,0.09731163323,0.06046275967,1.865,0.7229129897,25.61625,47.8775
EDP RENOVAVEIS,ES0127797019,EDPR.LS,Trading After Hours,655443000.0,-1560602000.0,0.33,0.07,0.56,28.79,0.08248024142,0.3722980484,0.679996,-0.08564584051,20.46225,616231000.0,-1300835000.0,0.38,0.07,0.81,33.59,0.07851275588,0.2590956411,0.621711,-0.06168468002,19.9665,309014000.0,-3269224000.0,0.26,0.03,0.75,56.97,0.03761214655,0.1375041327,0.305156,-0.09532529687,17.365000000000002,-556174000.0,-3505592000.0,0.2,-0.05,0.99,-24.65,-0.00426986968,-0.2403036903,-0.54,-0.4237584958,9.6725,11.7075
Skanska,SE0000113250,SKA-B.ST,Euronext Global Equity Market,6864000000.0,5508000000.0,0.05,0.15,0.32,11.64,0.1339419951,0.0477113961,16.52,0.1754928442,193.231,8256000000.0,-1752000000.0,0.05,0.15,0.26,8.0,0.1333968745,0.05059629598,19.9,-0.260630639,147.37099999999998,4998000000.0,612000000.0,0.02,0.09,0.32,12.76,0.07581062493,0.02989806662,12.07,0.1393830993,167.6415,5552000000.0,6436000000.0,0.03,0.09,0.31,14.28,0.07912870045,0.03145947722,13.4,0.304503041,223.9695,247.075
CENERGY,BE0974303357,CENER.BR,Euronext Brussels,22077000.0,67958000.0,0.05,0.08,1.42,20.75,0.06348359657,0.0209418869,0.1161,0.9112207344,2.9842500000000003,60417000.0,-170886000.0,0.07,0.18,1.77,9.44,0.099128435,0.042367925,0.31771,-0.04731867936,2.966,72955000.0,75650000.0,0.11,0.18,1.38,13.96,0.134913578,0.04482027962,0.38364,1.361399138,6.859,139400000.0,48106000.0,0.13,0.2,0.84,11.82,0.146410043,0.07759757032,0.71536,0.3377361614,8.958749999999998,15.52
REC SILICON,NO0010112675,RECSI.OL,Oslo Børs,-30100000.0,-22900000.0,-0.14,-0.9,5.92,-213.13,-0.1295369212,-0.2101955307,-0.08,0.1657997511,18.07,-86800000.0,-98000000.0,-0.39,-1.44,3.04,-82.33,-0.3809794989,-0.5872801083,-0.21,-0.2138842644,15.0225,30500000.0,-231700000.0,-0.24,0.4,4.63,223.4,0.3159355913,0.2166193182,0.07,-0.02473002811,13.4075,-457400000.0,-223300000.0,-0.2,1.21,-1.1,-8.01,3.109803922,-3.248579545,-1.09,-0.7361233384,4.5169999999999995,1.14725
INDUS HOLDING,DE0006200108,INH.F,Trading After Hours,46809000.0,105802000.0,0.1,0.06,0.82,16.05,0.08038380403,0.02865619121,1.78,0.05100218811,26.94425,-42235000.0,61799000.0,0.1,-0.06,1.04,-13.84,0.06903822376,-0.02341044804,-1.57,-0.3228575046,19.00875,55437000.0,155708000.0,0.09,0.08,1.08,10.09,0.06842627762,0.03075679457,2.06,0.02226584612,20.131500000000003,53709000.0,92779000.0,0.07,0.08,0.98,10.36,0.05396379772,0.03119359088,2.07,-0.0648518671,19.698,27.075000000000003
Sagax AB,SE0005127818,0QDX.IL,Euronext Global Equity Market,9807000000.0,2363000000.0,0.78,0.32,0.86,8.27,0.1774637646,3.14024976,30.04,0.7942926015,291.88874999999996,2718000000.0,3169000000.0,0.77,0.08,0.98,29.22,0.04696669719,0.7292728736,7.75,-0.2055078679,226.64125,-13000000.0,3305000000.0,0.78,0.0,0.84,-277.24,0.009895996772,-0.00301065308,-0.82,0.1277115159,264.72125,5255000000.0,3300000000.0,0.79,0.13,0.87,17.49,0.08017519072,1.037922181,14.78,-0.1763504733,225.78675,199.55
KONE,FI0009013403,KNEBV.HE,EuroTLX,1014200000.0,1488300000.0,0.12,0.32,0.17,28.79,0.307603142,0.09646094292,1.96,-0.03609450543,53.4345,774500000.0,430300000.0,0.1,0.27,0.19,27.85,0.263296477,0.07101139666,1.49,-0.1916144528,43.166,925800000.0,979700000.0,0.11,0.34,0.2,23.65,0.3221679531,0.08453019001,1.79,-0.04277828699,40.1155,951300000.0,1080900000.0,0.12,0.33,0.29,24.68,0.3021097435,0.08571505803,1.84,0.08842630041,46.41675,59.55
FERMENTALG,FR0011271600,ALGAE.PA,Euronext Growth Paris,-6850000.0,-11715000.0,-1.5,-0.15,0.2,-15.55,-0.1087989542,-1.213033469,-0.19,1.073333263,3.0275,-9874000.0,-13377000.0,-1.16,-0.24,0.26,-9.55,-0.177991207,-1.291056485,-0.24,-0.5149681685,1.55125,-14148000.0,-11086000.0,-2.73,-0.46,0.5,-2.57,-0.2957792208,-3.487305891,-0.32,-0.806905381,0.273,-12876000.0,-2000000.0,-0.8,-0.39,0.38,-2.77,-0.2764831676,-1.119944333,-0.17,0.1658119768,0.34075,0.4305
HUGO BOSS,DE000A1PHFF7,BOSS.DE,EuroTLX,137339000.0,556563000.0,0.08,0.15,1.0,20.25,0.1539988861,0.04929417719,1.99,1.01627443,48.0775,209495000.0,167015000.0,0.09,0.19,0.82,15.79,0.1974274694,0.05737422967,3.04,0.04077174645,49.26775,258371000.0,94525000.0,0.1,0.2,0.87,16.24,0.1875173764,0.06155417435,3.74,0.2570639189,63.45475,213468000.0,498321000.0,0.1,0.15,0.87,14.38,0.1546006052,0.04955902111,3.09,-0.3156844601,40.82825,36.83500000000001
FONCIERE VOLTA,FR0000053944,SPEL.PA,Euronext Paris,4192000.0,-2052000.0,0.51,0.03,0.73,16.15,0.02916865406,0.513285172,0.4,0.04615389829,6.3525,2282000.0,-6336000.0,-0.41,0.02,0.69,32.65,0.02036909539,0.317561926,0.22,0.4382831853,7.925,-6248000.0,-5278000.0,0.53,-0.05,0.77,-13.95,-0.002461299003,-0.7979565773,-0.56,-0.1445783444,7.1875,7154000.0,6279000.0,0.64,0.06,0.67,11.36,0.05516428994,0.8050866532,0.64,0.1267605785,7.9875,9.2375
ANGLOGOLD ASHANTI,GB00BRXH2664,AU,Euronext Global Equity Market,614000000.0,240000000.0,0.2,0.15,0.52,12.19,0.1195351793,0.1523951353,1.48,-0.1558756191,17.975,233000000.0,776000000.0,0.19,0.06,0.54,22.7,0.05410471904,0.05176627416,0.71,-0.007822851444,17.46875,-235000000.0,-71000000.0,0.13,-0.06,0.65,-34.03,0.02693404934,-0.05128764732,-0.56,-0.06249343562,16.95225,1004000000.0,878000000.0,0.27,0.15,0.32,9.91,0.133087625,0.1733126187,2.33,0.2963222065,23.0925,84.3125
ADYEN,NL0012969182,ADYEN.AS,Euronext Amsterdam,469717000.0,1765800000.0,0.1,0.26,0.08,143.48,0.2651649557,0.07834598383,15.31,0.2430760957,2291.25,564139000.0,1922060000.0,0.07,0.23,0.08,86.09,0.2373757564,0.0631337913,18.17,-0.4527925146,1342.8000000000002,698322000.0,1800297000.0,0.37,0.22,0.07,55.24,0.2227531138,0.3747556893,22.41,-0.1070116704,1179.35,925163000.0,1603527000.0,0.39,0.22,0.05,44.06,0.2234016649,0.4156913121,29.59,0.2396480853,1465.25,1350.3000000000002
LPKF LASER & ELECT,DE0006450000,LPK.DE,Euronext Global Equity Market,-114000.0,-764000.0,0.01,0.0,0.06,-4882.47,0.000569297137,-0.001218365253,-0.004654,-0.3229952634,17.79,1388000.0,201000.0,0.05,0.01,0.04,190.12,0.05161039152,0.01122078594,0.06,-0.521760613,10.3975,1754000.0,-11069000.0,0.04,0.02,0.14,131.01,0.0197751253,0.01410682259,0.07,0.00100646953,9.8775,-4509000.0,1880000.0,-0.02,-0.05,0.09,-47.52,-0.01946439701,-0.03669134999,-0.18,-0.09881423037,8.847499999999998,5.637499999999999
HEALTH ITALIA,IT0005585861,HI.MI,Euronext Growth Milan,1257918.0,-669990.0,0.11,0.05,0.55,31.31,0.05655610082,0.03119689765,6.7,-0.2377551332,160.95,3776591.0,-1866345.0,0.17,0.12,0.53,7.01,0.08600484562,0.08904340102,20.1,-0.2580214206,105.5,1646350.0,2133651.0,0.16,0.05,0.29,16.64,0.04428430848,0.04571854002,8.7,0.03418803419,123.875,2657651.0,601510.0,0.13,0.07,0.24,8.68,0.06359099706,0.07265136274,14.0,0.1239669421,132.5,292.0
AKER HORIZONS,NO0010921232,AKH.OL,Oslo Børs,-1951000000.0,-5174000000.0,-1.54,-0.34,3.18,-9.81,-0.05795966531,-1.988786952,-3.199729,-0.2489773143,32.58375,-2633000000.0,-6729000000.0,-1.29,-0.37,2.91,-4.39,-0.169624949,-1.110501898,-4.03,-0.6198968092,13.5275,-4479000000.0,-2758000000.0,-1.15,-1.92,7.83,-1.16,-0.2001745598,-2.191291585,-6.49,-0.6819277077,4.7255,-318000000.0,-1405000000.0,-0.37,-0.14,9.23,-6.42,-0.07703355529,-0.1253448955,-0.46,-0.4264990596,2.2140000000000004,0.4345
NEXITY,FR0010112524,NXI.PA,Trading After Hours,324906000.0,42851000.0,0.08,0.17,1.25,6.4,0.1054389733,0.07271240459,5.25,0.2215130614,33.06925,187770000.0,200099000.0,0.08,0.1,1.35,7.92,0.06467813547,0.04314814887,2.98,-0.3139698724,22.758000000000003,19206000.0,179108000.0,0.05,0.01,1.38,52.32,0.03932898968,0.004844725855,0.35,-0.3098662551,15.8425,-62226000.0,184301000.0,-0.04,-0.03,1.23,-10.45,-0.005296370223,-0.01866993584,-1.12,-0.219687868,12.71,8.978749999999998
NETGEM,FR0004154060,ALNTG.PA,Euronext Growth Paris,-1311000.0,-147000.0,-0.13,-0.05,0.1,-22.02,-0.1249177472,-0.04629564235,-0.05,0.6403942092,1.3729999999999998,108000.0,573000.0,-0.05,0.0,0.12,286.06,-0.05286764325,0.002975944449,0.003637,-0.4272403059,0.8049999999999999,541000.0,1173000.0,0.01,0.02,0.08,46.37,0.008688936088,0.0152038895,0.02,0.05820104335,0.90825,1953000.0,2904000.0,0.06,0.08,0.04,14.31,0.07814105394,0.05782554628,0.06,0.004307713523,0.90875,0.8089999999999999
MERLIN PROPERTIES,ES0105025003,MRL.MC,Euronext Lisbon,512217000.0,158789000.0,0.74,0.07,0.88,6.28,0.03830978896,1.33797508,1.1,0.3289115824,7.433999999999999,263087000.0,220440000.0,0.75,0.04,0.62,13.88,0.0117258731,0.5992351459,0.56,0.02103644056,7.7765,-83497000.0,225958000.0,0.76,-0.01,0.69,-41.78,0.002340514962,-0.1796488223,-0.18,0.1901091106,9.171,283759000.0,297304000.0,0.76,0.04,0.66,17.28,0.03289005049,0.573746593,0.56,0.05857605676,9.82275,12.37
Boliden,SE0020050417,BOL.ST,Euronext Global Equity Market,8701000000.0,7155000000.0,0.16,0.17,0.12,8.42,0.154690462,0.1267702081,31.81,0.2019466151,294.82525,12410000000.0,6370000000.0,0.18,0.21,0.19,7.44,0.1827266502,0.1435727755,45.37,0.1817982971,358.95325,6073000000.0,-3348000000.0,0.1,0.11,0.26,14.79,0.09516775257,0.07730987601,22.21,-0.1560778252,303.47025,10022000000.0,2671000000.0,0.11,0.15,0.25,8.64,0.1359500786,0.1123454437,36.65,0.01905936717,318.1,472.925
LINDT,CH0010570759,LISN.SW,Euronext Global Equity Market,490500000.0,586000000.0,0.14,0.09,0.28,46.76,0.08185924349,0.1069676153,2019.4,0.3836153938,114619.10925,569700000.0,526100000.0,0.15,0.13,0.33,41.47,0.1097067099,0.114623154,2387.1,-0.2144169091,91614.40425,671400000.0,476800000.0,0.16,0.16,0.33,35.61,0.1328588184,0.1290855956,2859.1,0.08058292024,102354.0155,672300000.0,868000000.0,0.16,0.14,0.34,36.0,0.1174541685,0.1229404773,2897.7,0.001599504469,97380.91775,117250.0
BRUNELLO CUCINELLI,IT0004764699,BC.MI,Trading After Hours,53322000.0,154685000.0,0.12,0.17,2.11,57.44,0.1539526296,0.07487162637,0.78415,0.6936382358,55.366249999999994,80599000.0,153396000.0,0.16,0.21,1.8,43.46,0.1923090311,0.08763542342,1.18528,0.1045244059,67.70349999999999,114617000.0,135515000.0,0.18,0.26,1.51,45.64,0.2485618308,0.1005924067,1.68576,0.328987024,83.74025,119478000.0,89552000.0,0.17,0.24,1.96,52.95,0.1938414138,0.09344877751,1.75713,0.2146926753,102.068,95.6675
INTERCOS,IT0005455875,ICOS.MI,Euronext Milan,26966000.0,22985000.0,0.09,0.08,0.94,50.05,0.04578617179,0.0400255893,0.290527,-0.138480393,13.90075,44812000.0,31922000.0,0.09,0.11,0.69,25.11,0.07273271205,0.05362872294,0.47,-0.09672834849,12.14825,52339000.0,48160000.0,0.09,0.12,0.58,25.5,0.08975620435,0.05296274222,0.54,0.1123888102,13.96375,48524000.0,34257000.0,0.09,0.1,0.6,28.56,0.07674839824,0.04556654872,0.506971,-0.0197354001,13.75625,11.245
ALTAREA,FR0000033219,ALTA.PA,Trading After Hours,211600000.0,196800000.0,0.09,0.09,1.59,10.52,0.05648586143,0.0709376781,11.49,0.286850056,118.3105,326800000.0,187400000.0,0.09,0.14,1.18,6.69,0.09251840307,0.1104501825,16.21,-0.1952546739,101.765,-472900000.0,317500000.0,-0.06,-0.27,1.53,-3.68,-0.1052686859,-0.1784326303,-22.572969,-0.3319573005,64.83324999999999,6100000.0,400400000.0,0.08,0.0,1.62,294.7,0.02985352244,0.002251088641,0.28,0.2719682325,87.99549999999999,105.15
BASTOGI SPA,IT0004412497,B.MI,Euronext Milan,2452000.0,-51718000.0,-0.48,0.26,31.12,34.6,-0.03673426549,0.09295977556,0.022,-0.04871783066,0.7152499999999999,13809000.0,182697000.0,0.22,0.54,5.91,5.03,0.2455321393,0.07187395903,0.124,-0.1346153552,0.601,3671000.0,-6867000.0,0.07,0.13,4.94,22.57,0.06700714909,0.07237776025,0.025014,-0.1780644648,0.50075,7278000.0,757000.0,0.12,0.21,3.77,6.39,0.1087507796,0.1257385716,0.065,-0.04575356901,0.4605,0.821
HYLORIS,BE0974363955,HYL.BR,Euronext Brussels,-11579000.0,-12311000.0,-3.34,-0.24,0.0,-30.32,-0.1673984518,-3.73998708,-0.45,0.7946056661,16.925,-11906000.0,-13759000.0,-12.79,-0.22,0.02,-34.31,-0.1625238828,-13.22888889,-0.43,-0.3464788517,12.385,-15380000.0,-13558000.0,-7.59,-0.39,0.04,-21.78,-0.392331516,-7.369429804,-0.562921,0.08603068557,12.0875,-6342000.0,-7200000.0,-0.75,-0.2,0.06,-40.96,-0.1949102448,-0.7498226531,-0.23,-0.5026615854,5.65,5.965000000000001
